contrast,correlation,pro_cluster,sha_cluster,dissimiler,energy,entropy,homogenety,max_prob,bias,label
204303.5893022418,27923298595.222782,1.5151255792151244e+25,2.228005109465259e+19,10184.359285771847,39.31490921300991,549.3566065087634,58.74597094342728,0.6572366952896118,1.0,1.0
165987.2373097539,11574869221.403383,6.759663455654988e+23,3.0005646583632036e+18,8215.598267316818,35.017940724682944,571.6322435557242,46.027091150928065,0.6048120260238647,1.0,1.0
191584.45537129045,30691965140.18148,7.758641111571324e+24,1.7403382133351926e+19,9545.894035547972,37.38866214884588,567.2713590345395,47.29936078471986,0.6276809573173523,1.0,1.0
198406.97327667475,20178386388.121567,3.605449777675319e+24,9.69498156538299e+18,9956.282212972641,38.57900837118241,559.7552979522026,53.1997197130361,0.6643815040588379,1.0,1.0
200441.25589123368,44441682929.913055,3.826555929158946e+24,1.268131460576125e+19,10437.508066266775,40.623921244310324,538.6492283655255,63.5621487682783,0.6506537795066833,1.0,1.0
130716.96312350035,11986339344151.305,3.3519609143762517e+30,2.78359878128255e+23,6517.456933021545,31.20250238629309,578.3334378763337,35.14237906438779,0.3667370676994324,1.0,1.0
148329.82824012637,9726376556038.256,1.7392884901324674e+30,1.823912313179508e+23,7376.410698384047,33.24479616017615,586.8400396252106,40.82757173577258,0.40904945135116577,1.0,1.0
124328.92835769057,8069075777550.206,9.459914579852573e+29,1.1804263350789891e+23,6300.4323361516,30.908619758485674,576.2906913691045,34.96206363848118,0.3516309857368469,1.0,1.0
140798.14864453673,9292493551281.598,1.210448299297412e+30,1.370326403223582e+23,7071.435224026442,32.68661488343033,585.4118086605155,39.457207132122655,0.3951184153556824,1.0,1.0
125657.36860901117,3095501143175.817,5.864378079524508e+28,1.6831284040559806e+22,6367.240581870079,31.33449899894883,579.0695398917269,37.785622388774385,0.36195793747901917,1.0,1.0
124609.56270834804,25791776714766.31,4.6689218698602837e+30,4.1633086272998695e+23,6225.564984291792,30.643776126113636,575.2476509640229,34.89945526322242,0.3371278941631317,1.0,1.0
132724.24427130818,9022686368566.408,8.213648918570308e+29,1.1506649548492181e+23,6600.009063512087,31.35564292725322,579.6866632027054,35.499007616770676,0.3517133891582489,1.0,1.0
131157.51406040788,2780062865784.8384,8.714884798577957e+28,2.021278590644789e+22,6543.945593804121,31.219025652664147,577.9779716242974,35.04717804463652,0.3853353261947632,1.0,1.0
232602.41156598926,21751526449931.71,8.320100866323368e+30,4.6967935401904825e+23,11618.021900504827,41.81150351892184,527.6697334842372,64.73373810303421,0.5887850522994995,1.0,1.0
225212.1591014862,359032284558143.9,7.263999317326367e+32,1.4878214341311633e+25,11217.074359714985,40.98584676827547,541.1664645245609,61.711801496379465,0.5617021322250366,1.0,1.0
220093.55226832628,54663597002912.766,2.7429142234749747e+31,1.348398954222664e+24,10968.241134941578,40.44693407267934,548.2819869602992,58.9578126043009,0.5412843823432922,1.0,1.0
211100.97592440248,67187752540588.14,1.7066688893850816e+31,1.0613516586662032e+24,10559.442426234484,39.78834275831123,556.8212252259826,57.60116839798865,0.5272727012634277,1.0,1.0
203926.40011370182,14118925411607.729,1.0012692903955245e+30,1.1114432378609654e+23,10333.71708226204,39.68672078035997,557.4077697584055,58.41571191381174,0.5308057069778442,1.0,1.0
215739.88535907865,371078713931195.44,1.2741270738312489e+33,2.2057800545593172e+25,10882.660420030355,40.64709668548117,545.7158304126367,61.07860007524132,0.5415019989013672,1.0,1.0
208742.7303403318,189345190234739.06,1.753390638555946e+32,6.298010764501885e+24,10443.822263985872,39.66233531293753,558.4078289903471,57.992312267688476,0.5179487466812134,1.0,1.0
215780.2561865449,36691866542053.28,7.26696139330717e+30,5.242573549326489e+23,10878.060054123402,40.62157957789974,545.996501070359,61.079905622660526,0.5502008199691772,1.0,1.0
207718.50892353058,4493232123961.177,5.473471238453247e+28,1.6155263078425331e+22,10516.959919810295,40.08286285355591,552.4783464333999,59.55030221120838,0.5441176295280457,1.0,1.0
210363.15995129943,181660738990082.53,3.537995968097228e+32,8.344212101042968e+24,10524.274237543344,39.74801306736935,557.3776847166984,57.7406806689503,0.5161290168762207,1.0,1.0
204826.58106145263,581166960484445.1,1.4503253917668442e+33,3.182100986426614e+25,10226.658528119326,39.15815756855694,563.9519968732933,56.10857723895569,0.5,1.0,1.0
187871.25612199306,9594352934998.258,2.4231642507373788e+29,4.936115026689424e+22,9385.511452972889,37.53161400087237,577.4472814921807,51.61517175225934,0.5415768623352051,1.0,1.0
165641.63732936978,11493960475541.744,2.1581023304476507e+29,4.7533262826232225e+22,8315.640049785376,35.3635961589573,586.9278660285665,45.338976703709,0.42740193009376526,1.0,1.0
137499.85724638402,1783696060423.004,7.262709643684192e+28,1.5787276460837246e+22,6796.841680660844,31.984324264206595,580.2590955282733,38.97836522228868,0.4538625478744507,1.0,1.0
137064.71805255115,527973918222.41077,2.1724999032060182e+27,1.2711094778824703e+21,6961.278322741389,32.76518264539213,582.5407508347813,40.752345995487765,0.43216049671173096,1.0,1.0
137328.87852425873,1855227846079.5066,3.1456354297504438e+28,9.221162786983568e+21,6976.943942144513,32.843719305011405,583.7481032353625,41.67469531312961,0.43944481015205383,1.0,1.0
168794.7078511119,2548603907976.0386,6.917404812461911e+28,1.593504361170998e+22,8435.599301218987,35.46679706616551,584.2355016152453,44.8262584076811,0.48501959443092346,1.0,1.0
139211.25541223586,39052100268.73356,6.479997055016444e+25,8.130341152627101e+19,6865.046688899398,32.00677526402779,564.9946677778236,39.15749103240066,0.4746742844581604,1.0,1.0
125612.00544583797,897694245654.6809,2.9059873123826544e+27,1.626222247373103e+21,6085.519879460335,29.382362074722607,562.0761636980859,28.934493748244112,0.39683011174201965,1.0,1.0
122562.97534073889,3706054079559.1743,1.161504988085276e+30,1.0764540398387629e+23,6196.899834766984,30.816322102179754,574.674873925571,35.6281209907122,0.35433298349380493,1.0,1.0
156887.2158240974,7687705202997.589,1.8869392921046327e+29,4.292069161244005e+22,7790.004578739405,34.00675326397196,587.9016224028542,41.3215421889951,0.4100145101547241,1.0,1.0
126736.45840208232,4398563413274.635,3.609019704445867e+29,5.51082275296615e+22,6316.841199800372,30.79303987710905,575.8148113321589,34.960899219267624,0.33660444617271423,1.0,1.0
140265.0551583618,28028019490618.42,9.502639262403905e+30,7.32784850661921e+23,6942.389887526631,31.835453942025786,580.820813630516,34.850229681765214,0.36527490615844727,1.0,1.0
144732.12046921253,426825841040.10046,3.689289006200334e+26,4.109468081465938e+20,7152.940592259169,32.09235004614374,580.4379751261271,33.65976472655735,0.4011620879173279,1.0,1.0
160266.16316646338,7544052235543.85,3.1377200786300034e+29,5.926941785300689e+22,8065.194206178188,34.93709792245282,587.5197753118898,44.88326048818335,0.44130954146385193,1.0,1.0
150033.93029630184,14101004659324.066,2.471948971651906e+30,2.2275976155966014e+23,7516.1277930140495,33.6578220701587,587.5144631780686,41.73293087151364,0.3938578963279724,1.0,1.0
140734.80355027318,34522267609681.246,9.443703065166713e+30,7.316486022734507e+23,7056.540542155504,32.682097505496785,585.5607009241464,39.82404922845973,0.36877042055130005,1.0,1.0
165147.76724630594,8358194763336.67,3.381619970219985e+29,6.278263031003979e+22,8325.86382907629,35.52141527620247,586.4619449112968,46.551460461315784,0.43468403816223145,1.0,1.0
143998.3984797895,2937769286099.731,2.999290200335136e+28,1.0908382241610655e+22,7290.239278465509,33.5296621622162,586.9340831245372,43.153849268723846,0.4071258306503296,1.0,1.0
153566.24655681849,2161119475198.6135,2.157174346308549e+28,7.39643572099142e+21,7779.209087789059,34.510085818870174,587.3006576063743,44.90785146417199,0.4477660059928894,1.0,1.0
139865.92342430353,27423357421309.656,8.955946531744644e+30,6.643837161996479e+23,6986.740040481091,32.42118458851535,584.7427258602467,38.64624441879654,0.3602599501609802,1.0,1.0
156587.44831457734,73698186479954.33,2.389663017708529e+31,1.55501346610035e+24,7846.6281634271145,34.30372015263103,588.4251596195917,42.61668474564346,0.3942797780036926,1.0,1.0
139195.83344510198,18828731127554.96,8.656727188110538e+29,1.3192955461226273e+23,7000.563298791647,32.60342165712268,585.3482529303197,39.29970588256249,0.37635093927383423,1.0,1.0
152208.55330246687,24701584717085.848,5.465724622762262e+30,4.557660302892287e+23,7572.278355121613,33.62230852054824,587.7123925917853,41.149571270736566,0.4036746919155121,1.0,1.0
125963.71846199036,817511676734.9545,4.006130143269057e+27,2.1434654589711548e+21,6497.084199309349,32.00091177742226,580.7276867986797,39.95655639145541,0.3735421299934387,1.0,1.0
160609.27143988013,10270493737386.953,1.2523088025583609e+30,1.4117448907942258e+23,8097.578394263983,35.01406296067802,587.4416634109517,44.929468452956584,0.44802799820899963,1.0,1.0
176859.2352271974,2515300697172.4473,5.182221785696615e+28,1.4019839472919321e+22,8812.503356307745,36.18242358226715,583.3472877651182,46.63628451271412,0.4803575277328491,1.0,1.0
129102.72976063192,166799325359.58475,3.838833887656307e+26,3.315474295732709e+20,6556.119008257985,31.723243105283885,576.3648324144702,37.88253318604255,0.4292266070842743,1.0,1.0
149745.6841212809,4104422325207.1255,8.56336676631499e+28,2.2907688996099456e+22,7482.127196997404,33.36933978799716,587.0601926967,39.767917411014174,0.40515604615211487,1.0,1.0
109830.26634170115,596492090773.9694,2.194901039118707e+27,1.446239905971009e+21,5479.787154391408,28.838539822586238,556.4680428993252,32.3196614925832,0.3825724720954895,1.0,1.0
138128.95627444983,1360760565858.5928,9.733502977900932e+27,4.091866452041423e+21,7023.563450694084,32.88279179603902,585.0639130084639,41.01483794706782,0.424189954996109,1.0,1.0
139825.64404395223,12682540222430.334,3.0600151443155445e+30,2.6752509457343283e+23,7021.398066371679,32.60106894500931,585.0368834988191,39.393472532275126,0.3994733989238739,1.0,1.0
105223.17957107723,6330440285380.246,6.887707701452716e+29,9.470701718018832e+22,5237.962482497096,28.069456557217194,551.2708443282162,29.484267635714858,0.30378928780555725,1.0,1.0
131924.22382065654,699192195724.0973,4.348436687340098e+27,2.2947539463664498e+21,6623.9081791341305,31.452444261990898,577.6473034113502,35.24599291090224,0.3923660218715668,1.0,1.0
147505.30641695857,386443113612.7014,7.178723445568054e+26,5.7591722970081054e+20,7550.834234684706,34.37568876963601,585.2410275930713,45.96460251943498,0.5046428442001343,1.0,1.0
168034.63751521707,7540885337931.786,1.5248784678688001e+29,2.9537806878627397e+22,8519.411439448595,36.1623567453732,583.7206798117097,49.32420771663792,0.5772200226783752,1.0,1.0
173958.52151802182,2541157305595.0957,2.232884919356826e+28,8.170348234227927e+21,8540.914261311293,35.32459799375137,586.4044096126653,44.373578816255296,0.4850892722606659,1.0,1.0
169998.37021708488,111779933684.79178,9.507398240014685e+25,1.114426258376292e+20,8427.447095990181,35.4294669862591,579.0144229705257,46.07785363587625,0.5575525164604187,1.0,1.0
172609.40028634667,731232995158.9806,1.7620781793193598e+27,1.1340732209293247e+21,8709.158794850111,36.31414126759447,581.1479314804552,48.25164992743763,0.5107142925262451,1.0,1.0
147252.33421957493,62416028287.10789,2.137273307621461e+25,4.132968284431715e+19,7557.031079351902,34.58485929826157,583.0468365469853,47.97552171877754,0.5030889511108398,1.0,1.0
164660.31748090684,51546232024.37353,7.475536310953372e+24,2.0156995754472755e+19,8084.603077426553,34.251377110658005,580.2707985585928,40.21374252331064,0.4856177270412445,1.0,1.0
162912.24837118387,5411305953476.885,2.568611021450125e+29,4.611923095860136e+22,8010.061348617077,34.31138072767935,587.6704643574001,42.096205018426254,0.45322394371032715,1.0,1.0
216942.50546854734,1775329343700.923,2.4748098366775338e+28,7.219385726948098e+21,10915.801907718182,40.55579073938817,546.300583423171,60.28205311959411,0.615596354007721,1.0,1.0
164489.18498137593,753050210165.7059,6.346902842552422e+27,2.7535713983553785e+21,8196.945603877306,34.946344614937516,585.9621115898551,44.00598990241926,0.46648862957954407,1.0,1.0
213418.99791058898,1321833586585.4756,5.273808891269579e+27,2.645498394741398e+21,10628.888383418322,39.95781362186974,553.9639292036862,59.12328591000017,0.5901585221290588,1.0,1.0
134730.05966609716,816284001611.7344,6.539898851256802e+27,2.922342690207601e+21,6752.391676843166,31.8640140703116,580.3750903598698,36.806507683211784,0.4317168891429901,1.0,1.0
199040.92759558558,601197576771.8782,1.1493431039463813e+27,9.17894777577225e+20,9812.557688981295,38.07368852413077,571.5815188608342,52.45194018266658,0.5623966455459595,1.0,1.0
215490.50727301836,689741013708.0259,5.776537623152608e+27,2.1170524340803155e+21,10793.245413005352,40.246679699969874,548.8634679074887,58.82347016857017,0.6520494818687439,1.0,1.0
206431.52994167805,1994892846956.9158,5.210825372730818e+28,1.144258618227338e+22,10223.392942011356,38.85934113630254,565.5230588403361,54.093100463212714,0.5831965208053589,1.0,1.0
208875.2047022581,1175557118394.2466,1.7052733849393425e+28,4.847888501575965e+21,10583.9470962286,40.163591725310425,551.0141342687077,59.39447289637626,0.5815317034721375,1.0,1.0
212567.26569405198,227064754030.7622,5.7326297205064315e+26,3.924740435675765e+20,10573.460920661688,39.84130616565853,552.9797138947678,58.8301091699757,0.6120023727416992,1.0,1.0
200492.41657850146,111265987699.18314,1.8214820079938427e+25,4.3119109816403935e+19,9869.724893182516,38.01846323029007,570.4013530580987,51.17510076437798,0.5655760765075684,1.0,1.0
174139.64303147793,410387395182.25214,4.6500404191255546e+27,1.7920698082936173e+21,8545.015764653683,35.643018998347955,581.6783220061064,47.19456558376278,0.5134477019309998,1.0,1.0
167106.18070417643,304811587638.23645,2.0529639518802904e+26,2.548978645278807e+20,8391.086728036404,35.6340498196107,583.9648639470996,47.168442622840395,0.5275876522064209,1.0,1.0
114786.43017715216,212514274412.2633,7.5601248089877e+26,5.788914887730975e+20,5790.296856015921,29.67677307128514,564.405920239999,32.36714649842381,0.38285723328590393,1.0,1.0
133433.95118378103,1327328732469.4795,9.054527083069914e+27,4.5195499535476153e+21,6535.578957006335,30.882346501249554,575.4157696290839,33.887846696571245,0.37032583355903625,1.0,1.0
136253.08948622644,334283869473.6519,7.955515381531345e+26,6.53883192814702e+20,6774.105337694287,31.524461020548166,578.0989170261798,34.300409717041866,0.40013229846954346,1.0,1.0
137919.36225810647,1262960450404.5225,1.773928803013092e+28,6.37358734291485e+21,6856.268468588591,32.032041247759786,581.6135253508595,37.738693501534165,0.4066951870918274,1.0,1.0
133992.08352701366,736913787600.2223,6.43605990781339e+27,2.7790815085244014e+21,6644.156354382634,31.076418733434476,575.4538218086598,32.668423906281014,0.3950560986995697,1.0,1.0
155062.96543174982,983417436607.2231,2.1624990014264335e+27,1.5290044788598374e+21,7851.976935446262,34.49541481014298,586.9111300606654,43.07541783130192,0.4773295223712921,1.0,1.0
154129.03457933664,9673532249238.77,1.0792519201100175e+30,1.319006892853313e+23,7684.900129497051,33.911695227686344,587.9916249222787,42.21751277626028,0.4112115800380707,1.0,1.0
173012.31234174967,1656957803356.3682,2.1341026451071193e+28,7.154662332820901e+21,8608.696153581142,35.8174252343797,585.0408802503819,46.40073803463492,0.5417532920837402,1.0,1.0
170245.8869934976,836579662969.9833,4.1365905378166787e+27,2.195331339134236e+21,8492.219587296247,35.66706184401503,585.3461199872773,46.495783664502646,0.5580214262008667,1.0,1.0
162178.3124858737,1804992377438.559,2.433887002376476e+28,8.059073737127861e+21,8081.313440203667,34.729379984611086,587.530328190532,43.67834154009594,0.4694322943687439,1.0,1.0
143265.7627247274,9087189273586.566,6.752365597564446e+29,1.0205382562937674e+23,7151.1823816001415,32.7321901288738,585.5867859656425,39.16767140681674,0.39190003275871277,1.0,1.0
159064.77599707246,1400192757914.3804,2.4166539740099925e+28,7.363613961916234e+21,7971.419311791658,34.654334652586684,587.2403530101282,44.20667017949406,0.48192474246025085,1.0,1.0
153111.42970263958,551343211690.9062,2.2661404496527276e+27,1.4551840184613413e+21,7617.842333197594,33.71287465635213,585.6107064182538,41.41763893842541,0.5819190144538879,1.0,1.0
153365.5945056677,9266891418166.043,3.940071913216602e+29,7.1447362494418244e+22,7630.669430792332,33.78232358555156,587.8282168890729,41.74543752159761,0.44928741455078125,1.0,1.0
150910.93282172084,6559721626176.239,7.816854079002983e+29,9.283678791900952e+22,7522.464989572763,33.504967599651586,587.2394788471588,40.36705614856117,0.44432130455970764,1.0,1.0
131728.3544344604,2675086917388.841,1.0010286652215328e+29,2.060126434159279e+22,6492.143706768751,31.08270624608872,577.3775592342881,35.69451808806255,0.38788357377052307,1.0,1.0
95483.48732051253,227583467720.4519,5.6577337916392355e+26,5.2865116473198615e+20,4656.538792461157,26.130708307533393,522.0218112527826,24.684623046403978,0.3247712552547455,1.0,1.0
126408.75146742165,8308405900222.346,3.856226997072897e+29,7.1497040858180645e+22,6298.143318429589,30.646351006903075,574.9860163931803,33.797756318913876,0.345287948846817,1.0,1.0
124589.52467927337,896008490600.9956,2.2437329966341306e+28,6.419231240632893e+21,6466.241719216108,31.733712998025766,578.914063610126,37.64499120865148,0.3956525921821594,1.0,1.0
99623.02900205553,738407190395.9757,2.7025660143171427e+27,1.8849925739709853e+21,5004.148938044906,27.639015734756608,544.4058466783913,29.58873299049667,0.37444376945495605,1.0,1.0
121106.72354511917,999170147036.6868,6.448243366646931e+27,3.151095672393761e+21,6007.319912388921,29.652640918000937,565.4545393303151,30.50677565229147,0.35090431571006775,1.0,1.0
110020.29744240642,154380972090.29645,1.8452969916288798e+26,2.0986878721983676e+20,5625.727093011141,29.394130607231887,560.6374710628756,32.07542491309473,0.3564039468765259,1.0,1.0
109145.30296388268,1100319815681.1545,3.7751755251012184e+28,1.085010191190603e+22,5423.420939743519,28.527481711852047,554.2819877414943,30.28307575599447,0.3390345573425293,1.0,1.0
154780.94821336865,819696855845.7893,1.6276443284913764e+28,4.986358747102438e+21,7736.515202075243,33.99628062713536,585.2422345025382,41.68133712198392,0.5947548151016235,1.0,1.0
114693.98280714452,4250767925427.768,6.289333084127962e+29,6.85171529408269e+22,5921.953992500901,30.447244120367625,567.0935382678576,35.623054397068415,0.36622196435928345,1.0,1.0
106306.36014288664,160728294827.6254,8.335391538069643e+26,4.792123205425699e+20,5220.9115616083145,27.462645295001426,538.7959102698358,25.042244745711315,0.3432389795780182,1.0,1.0
124300.15062919259,4916264968738.922,2.8311388608727142e+29,4.805610433479433e+22,6132.9259966909885,29.982151707931763,569.4352243998177,31.420535818434917,0.3341144025325775,1.0,1.0
94864.73715895414,4644498418062.549,1.174550162291474e+29,3.164274981246834e+22,4594.787025362253,25.789792845864916,520.6763210445696,23.271250921512422,0.3149240016937256,1.0,1.0
134448.4065849185,1236500960162.3572,8.980582315127077e+27,4.189392937638586e+21,6992.535184621811,33.19927212789069,585.117612582304,42.384656698296,0.4460026025772095,1.0,1.0
110226.13599148393,477389428951.437,5.3820941862934284e+26,5.211723710859774e+20,5735.6628630161285,30.171718959513502,568.715520618715,35.5139062082502,0.3869767487049103,1.0,1.0
118504.48244783282,348347492165.4319,2.0135152714824566e+27,1.1093353201619897e+21,6074.763267338276,30.74997807662849,569.0320101947661,36.15647930401713,0.4338063597679138,1.0,1.0
119988.97676724195,1181596957176.0564,3.238328532693407e+28,7.625304740664643e+21,6199.545573353767,31.331067122152646,577.5007669789226,38.71818076797222,0.3789033889770508,1.0,1.0
128616.08966425061,164388388753.11987,2.321784122479195e+26,2.3658628060922852e+20,6530.687829732895,31.576545720669547,576.6453074933007,37.01532249991235,0.4451710283756256,1.0,1.0
120831.13361211121,1041038157976.6252,7.412467063190728e+28,1.3819440059677711e+22,5982.1783695966005,29.79469585601791,565.2392996893174,32.121330858291984,0.36131733655929565,1.0,1.0
130309.6391145736,2559184930757.701,1.8380246755004136e+29,3.2565089105207146e+22,6499.450079753995,31.1897358661463,575.5600744036595,35.39363735751347,0.36264073848724365,1.0,1.0
145141.4535986185,1085096949990.8102,7.142426380325213e+27,3.0292678941048575e+21,7263.742937266827,32.89162518210574,584.8614762802551,38.703059210138456,0.40784981846809387,1.0,1.0
138022.2913017273,3710944653181.3584,3.559165039277422e+29,5.0729559229842214e+22,6990.76926535368,32.69621767274571,584.6212487861158,40.047598681816424,0.41184207797050476,1.0,1.0
151026.03456059098,10831278343522.285,2.3752551529073073e+30,2.1670342334075323e+23,7548.84136608243,33.68732717218459,587.7334399657333,41.69694019079713,0.4066571295261383,1.0,1.0
144447.9133684337,4942504042090.742,3.452140385766085e+29,5.488611733010068e+22,7191.569304853678,32.75065235951481,585.2953059296456,38.78936895448276,0.39087292551994324,1.0,1.0
149015.9021989107,5860174494292.432,2.383052935679204e+29,4.785121837123807e+22,7469.4510316848755,33.58826221088163,587.4101033310444,41.747492223510704,0.412257581949234,1.0,1.0
133695.9126136303,2859778120228.227,1.8748066723289703e+29,3.1574789471705204e+22,6679.526606500149,31.591866982336537,580.0591214278448,36.08438738338553,0.38225257396698,1.0,1.0
230452.41121196747,27356427235443.895,1.0471012766486203e+30,1.5097294690152281e+23,11541.024850070477,41.66033108116124,530.5905934936615,63.53550225123557,0.597122311592102,1.0,1.0
225798.55288910866,138916875613914.95,6.79270975555565e+32,1.1586915772760425e+25,11353.507958173752,41.417249845118995,534.5276904629163,63.020036716342815,0.5705521702766418,1.0,1.0
231720.31313163042,77125163060415.08,2.159008507671246e+31,1.2018043877288281e+24,11537.585633456707,41.45048561277637,534.1123067128906,61.855545863548436,0.5639535188674927,1.0,1.0
220793.269379884,297723018345928.56,3.312439347530011e+32,9.193951057063341e+24,11025.848064810038,40.666524034618696,545.7526958480602,60.40622595229212,0.5371428728103638,1.0,1.0
225269.74358153343,231513931803901.12,1.4195363293954682e+32,5.570552976114253e+24,11269.2573543787,41.13026564521109,539.072646895002,61.733189130526036,0.5609756112098694,1.0,1.0
223043.13722085953,402975790103475.56,2.383038877804084e+33,3.564074672019923e+25,11151.813076972961,40.88223560115023,542.6876289407784,60.80793606957075,0.5472636818885803,1.0,1.0
